Unnamed: 0,ID Primario,ID,Unnamed: 3,SETOR,GRUPO,ITEM,UNIDADE,QUANT.,PREÇO UNITÁRIO,PREÇO TOTAL 
,223.0,10.29," 29,88,50,31  ",ACESSOS - LADO SANTOS E GUARUJÁ, INSTALAÇÃO DE COMBATE A INCÊNDIO  ," AMORTECEDOR DE VIBRAÇÃO COM FOLE EM AÇO INOXIDÁVEL Ø150MM, PRESSÃO DE TRABALHO 20 KGF/CM².  ",unid,15,3524.58,52868.7
,224.0,11,,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , ,,,,
,225.0,11.1, 04-01-25  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," TIJOLOS DE VIDRO -CANELADO, 19X19 cm  ",m2,105,534.87,56161.35
,226.0,11.2, 04-01-26  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," TIJOLOS DE VIDRO -TIJOLINHO, 19X19 cm  ",m2,50,569.62,28481.0
,227.0,11.3, 04-01-41  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , BLOCOS VAZADOS DE CONCRETO -14 cm  ,m2,520,62.51,32505.2
,228.0,11.4, 04-01-42  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , BLOCOS VAZADOS DE CONCRETO -19 cm  ,m2,1260,74.72,94147.2
,229.0,11.5, 04-01-51  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , BLOCOS VAZADOS DE CONCRETO APARENTE -14 cm  ,m2,410,72.87,29876.7
,230.0,11.6, 04-01-52  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , BLOCOS VAZADOS DE CONCRETO APARENTE -19 cm  ,m2,777,85.29,66270.33
,231.0,11.7, 04-02-15  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , ELEMENTO VAZADO DE CONCRETO -TIPO NEO-REX N.19C OU SIMILAR  ,m2,134,150.47,20162.98
,232.0,11.8, 04-02-18  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , ELEMENTO VAZADO DE CONCRETO -TIPO NEO-REX N.23A OU SIMILAR  ,m2,98,145.1,14219.8
,233.0,11.9, 04-02-35  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , ELEMENTO VAZADO DE CONCRETO -TIPO NEO-REX N.78A OU SIMILAR  ,m2,60,167.79,10067.4
,234.0,11.10, 04-03-32  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , PLACAS DE GRANILITE -50 mm DE ESPESSURA  ,m2,83,290.1,24078.300000000003
,235.0,11.11, 05-01-01  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," ARGAMASSA IMPERMEABILIZANTE DE CIMENTO E AREIA (REBOCO IMPERMEÁVEL) -TRAÇO 1:3, ESPESSURA DE 20 mm  ",m2,240,42.35,10164.0
,236.0,11.12, 05-01-30  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , CIMENTO IMPERMEABILIZANTE DE CRISTALIZAÇÃO -ESTRUTUTURA ENTERRADA  ,m2,360,51.48,18532.8
,237.0,11.13, 05-03-09  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , MANTA ASFÁLTICA ESPESSURA DE 4 mm COM VÉU DE POLIÉSTER COLADA A MAÇARICO  ,m2,1500,100.1,150150.0
,238.0,11.14, 05-03-12  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , IMPERMEABILIZAÇÃO PARA INTERIOR DE RESERVATÓRIO COM TINTA ASFALTICA IMPERMEABILIZANTE DE GRANDE ADERÊNCIA E DE ALTE RESISTENCIA QUÍMICA (BASE SOLVENTE) (PA-06)  ,m2,341.54,81.03,27674.986200000003
,239.0,11.15, 05-03-40  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," REGULARIZAÇÃO COM ARGAMASSA DE CIMENTO E AREIA -TRAÇO 1:3, ESPESSURA MÉDIA 30 mm  ",m2,1500,34.74,52110.0
,240.0,11.16, 05-03-43  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , PINTURA PROTETORA COM TINTA BETUMINOSA (PARA ARGAMASSA IMPERMEÁVEL) -2 DEMÃOS  ,m2,1500,9.98,14970.0
,241.0,11.17, 05-03-47  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," PROTEÇÃO MECÂNICA COM ARGAMASSA DE CIMENTO E AREIA -TRAÇO 1:7, ESPESSURA MÉDIA 30 mm  ",m2,1500,31.37,47055.0
,242.0,11.18, 06-01-30  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , FORNECIMENTO DE ESTRUTURA METÁLICA PARA COBERTURA  ,kg,5300,8.3,43990.00000000001
,243.0,11.19, 06-01-31  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , MONTAGEM DE ESTRUTURA METÁLICA PARA COBERTURA  ,kg,5300,2.7,14310.000000000002
,244.0,11.20, 06-02-42  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," TELHAS DE ALUMÍNIO PERFIL TRAPEZOIDAL -ESPESSURA 0,8 mm  ",m2,260,62.22,16177.199999999999
,245.0,11.21, 06-02-43  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," TELHA TRAPEZOIDAL DUPLA EM AÇO GALVANIZADO -E= 0,8 mm, REVESTIMENTO B, H=40 mm -PINTADA 1 FACE -MIOLO EM POLIURETANO E=30 mm  ",m2,1440,163.22,235036.8
,246.0,11.22, 06-03-98  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , DOMO ACRÍLICO PARA ILUMINAÇÃO E VENTILAÇÃO  ,m2,52,541.69,28167.880000000005
,247.0,11.23, 07-01-02  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," PM.02 -PORTA LISA COMUM/ ENCABEÇADA, REVESTIDA COM LAMINADO MELAMÍNICO (PARA INSTALAÇÃO SANITÁRIA) -62X165 cm  ",unid,16,344.37,5509.92
,248.0,11.24, 07-01-03  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," PM.03 -PORTA LISA ESPECIAL/ SÓLIDA PARA BOX, PARA PORTADORES DE DEFICIÊNCIA FÍSICA -82X170 cm  ",unid,8,521.86,4174.88
,249.0,11.25, 07-01-04  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , PM.04 -PORTA LISA ESPECIAL/ SÓLIDA PARA PORTADORES DE DEFICIÊNCIA FÍSICA -82X210 cm  ,unid,8,522.59,4180.72
,250.0,11.26, 07-01-07  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , PM.07 -PORTA LISA ESPECIAL/ SÓLIDA -82X210 cm  ,unid,10,318.72,3187.2000000000003
,251.0,11.27, 07-01-08  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , PM.08 -PORTA LISA ESPECIAL/ SÓLIDA -92X210 cm  ,unid,18,346.02,6228.36
,252.0,11.28, 08-01-01  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," PP.01 -PORTA EM FERRO PERFILADO, DUPLA ALMOFADADA -ABRIR, 1 FOLHA  ",m2,28,1022.21,28621.88
,253.0,11.29, 08-01-02  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," PP.02 -PORTA EM FERRO PERFILADO, DUPLA ALMOFADADA -ABRIR, 2 FOLHA  ",m2,50,996.06,49803.0
,254.0,11.30, 08-01-25  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," PF-23 -PORTA EM PERFIL DE CHAPA DOBRADA, VENEZIANA, ABRIR 1 FOLHA  ",m2,50,804.82,40241.0
,255.0,11.31, 08-01-26  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," PF-28 -PORTA EM PERFIL DE CHAPA DOBRADA, VENEZIANA, ABRIR 2 FOLHAS  ",m2,20,804.82,16096.400000000001
,256.0,11.32, 08-01-39  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," PA.10 -PORTA EM ALUMÍNIO ANODIZADO, MEIO VIDRO -ABRIR, 1 FOLHA  ",m2,36,747.67,26916.12
,257.0,11.33, 08-01-40  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," PA.11 -PORTA EM ALUMÍNIO ANODIZADO, MEIO VIDRO, DE ABRIR, 2 FOLHAS  ",m2,24,720.91,17301.84
,258.0,11.34, 08-01-45  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," PA.16 -PORTA EM ALUMÍNIO ANODIZADO, VENEZIANA -ABRIR, 1 FOLHA  ",m2,16,812.63,13002.08
,259.0,11.35, 08-01-50  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," PORTA DE ENROLAR, EM CHAPA ONDULADA N.22  ",m2,48,391.69,18801.12
,260.0,11.36, 08-02-01  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," CP.01 -CAIXILHO EM FERRO PERFILADO -FIXO, SEM VENTILAÇÃO PERMANENTE  ",m2,84,535.36,44970.24
,261.0,11.37, 08-02-03  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," CP.03/20/21 -CAIXILHO EM FERRO PERFILADO -FIXO, COM VENTILAÇÃO PERMANENTE  ",m2,50,535.36,26768.0
,262.0,11.38, 08-02-51  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , CAIXILHO VENEZIANA METÁLICA FIXA  ,m2,29.72,596.11,17716.3892
,263.0,11.39, 08-02-53  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , PORTA/CAIXILHO VENEZIANA METÁLICA FIXA COM TELA METÁLICA MALHA 13 mm EXTERNA (TIPO CHICANA)  ,m2,195.76,565.91,110782.54159999998
,264.0,11.40, 08-02-58  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , CA.09 -CAIXILHO EM ALUMÍNIO ANODIZADO -MAXIMAR  ,m2,148,674.76,99864.48
,265.0,11.41, 08-02-66  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , CA.17 -CAIXILHO EM ALUMÍNIO ANODIZADO -DE CORRER  ,m2,33,833.46,27504.18
,266.0,11.42, 08-02-74  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , EP.06 -GRADE DE PROTEÇÃO EM FERRO REDONDO  ,m2,141,91.94,12963.539999999999
,267.0,11.43, 08-02-76  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," GRADE DE PROTEÇÃO EM FERRO GALVANIZADO ELETROFUNDIDO -BARRA 25X2 mm, MALHA 65X132 mm  ",m2,24,243.88,5853.12
,268.0,11.44, 10-12-26  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , GRELHA HEMISFÉRICA DN 75 mm  ,unid,8,7.4,59.2
,269.0,11.45, 10-13-01  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," BACIA SANITÁRIA SIFONADA, DE LOUÇA BRANCA  ",unid,16,309.77,4956.32
,270.0,11.46, 10-13-03  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , BACIA SANITÁRIA COM CAIXA ACOPLADA DE LOUÇA BRANCA  ,unid,6,544.85,3269.1000000000004
,271.0,11.47, 10-13-05  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , BACIA SANITÁRIA ALTEADA PARA PORTADORES DE DEFICIÊNCIA FÍSICA DEFICIÊNCIA FÍSICA  ,unid,8,715.49,5723.92
,272.0,11.48, 10-13-08  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," LAVATÓRIO DE LOUÇA BRANCA, SEM COLUNA, CAPACIDADE MÍNIMA 5L, EXCLUSIVE TORNEIRA  ",unid,12,363.74,4364.88
,273.0,11.49, 10-13-14  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , LAVATÓRIO DE LOUÇA INDIVIDUAL PARA PORTADORES DE DEFICIÊNCIA FÍSICA  ,unid,8,899.28,7194.24
,274.0,11.50, 10-13-16  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," LAVATÓRIO OVAL DE EMBUTIR, LOUÇA BRANCA -EXCLUSIVE TORNEIRA  ",unid,12,302.05,3624.6000000000004
,275.0,11.51, 10-13-25  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," MICTÓRIO INDIVIDUAL DE LOUÇA BRANCA, TIPO BACIA -DE CENTRO  ",unid,10,636.84,6368.400000000001
,276.0,11.52, 10-13-42  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," TANQUE DE LOUÇA BRANCA, COM COLUNA, CAPACIDADE MÍNIMA 35L -EXCLUSIVE TORNEIRA  ",unid,4,775.24,3100.96
,277.0,11.53, 10-13-50  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , CUBA SIMPLES DE AÇO INOXIDÁVEL CHAPA 20 -500X400X200 mm  ,unid,4,565.97,2263.88
,278.0,11.54, 10-13-55  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , CUBA DUPLA DE AÇO INOXIDÁVEL CHAPA 20 -700X400X150 mm  ,unid,4,681.3,2725.2
,279.0,11.55, 10-13-71  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , BEBEDOURO ELÉTRICO COM SISTEMA DE REFRIGERAÇÃO E DUAS SAÍDAS -80L  ,unid,8,1248.3,9986.4
,280.0,11.56, 10-14-40  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," CHUVEIRO ELÉTRICO AUTOMÁTICO, CORPO EM PVC CROMADO -220V-2800/4400W  ",unid,8,206.98,1655.84
,281.0,11.57, 10-14-50  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," SABONETEIRA DE LOUÇA BRANCA -7,5X15 cm  ",unid,8,62.91,503.28
,282.0,11.58, 10-14-51  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , SABONETEIRA DE LOUÇA BRANCA -15X15 cm  ,unid,4,65.99,263.96
,283.0,11.59, 10-14-65  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , PAPELEIRA DE LOUÇA BRANCA -15X15 cm  ,unid,32,68.92,2205.44
,284.0,11.60, 10-14-66  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," DISPENSER PAPEL TOALHA, DE PAREDE, MANUAL, PARA SANITÁRIOS -ABS -ALTO IMPACTO -AUTO CORTE  ",unid,20,270.45,5409.0
,285.0,11.61, 10-14-70  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," CABIDE DE LOUÇA BRANCA, COM UM OU DOIS GANCHOS  ",unid,8,61.33,490.64
,286.0,11.62, 10-14-74  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , FRONTÃO OU TESTEIRA DE GRANITO CINZA MAUA -ALTURA ATÉ 10 cm  ,m,10,70.05,700.5
,287.0,11.63, 10-14-76  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , TAMPO PARA BANCADA ÚMIDA -GRANITO CINZA MAUA POLIDO -ESPESSURA 2 cm  ,m2,9.6,526.59,5055.264
,288.0,11.64, 11-01-01  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , CHAPISCO COMUM -ARGAMASSA DE CIMENTO E AREIA 1:3 -(REVESTIMENTO TETO)  ,m2,200,12.95,2590.0
,289.0,11.65, 11-01-08  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," EMBOÇO -ARGAMASSA MISTA DE CIMENTO, CAL E AREIA 1:4/12  ",m2,200,35.49,7098.0
,290.0,11.66, 11-01-09  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," EMBOÇO DESEMPENADO PARA PINTURA -ARGAMASSA MISTA CIMENTO, CAL E AREIA 1:3/12  ",m2,200,36.1,7220.0
,291.0,11.67, 11-02-01  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , CHAPISCO COMUM -ARGAMASSA DE CIMENTO E AREIA 1:3 -(REVESTIMENTO PAREDE INTERNA)  ,m2,8225,6.64,54614.0
,292.0,11.68, 11-02-08  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," EMBOÇO INTERNO -ARGAMASSA MISTA DE CIMENTO, CAL E AREIA 1:4/12  ",m2,8225,32.7,268957.5
,293.0,11.69, 11-02-09  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," EMBOÇO INTERNO DESEMPENADO PARA PINTURA -ARGAMASSA MISTA DE CIMENTO, CAL E AREIA 1:3/12  ",m2,4485,32.28,144775.80000000002
,294.0,11.70, 11-02-29  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," AZULEJOS, JUNTA AMARRAÇÃO OU A PRUMO -ASSENTES COM ARGAMASSA COLANTE  ",m2,450,38.65,17392.5
,295.0,11.71, 11-03-01  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , CHAPISCO COMUM -ARGAMASSA DE CIMENTO E AREIA 1:3 -(REVESTIMENTO PAREDE EXTERNA)  ,m2,7810,6.64,51858.399999999994
,296.0,11.72, 11-03-10  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , EMBOÇO EXTERNO -ARGAMASSA DE CIMENTO E AREIA 1:3  ,m2,7810,34.24,267414.4
,297.0,11.73, 11-03-16  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  , REVESTIMENTO COM GRAFIATTO  ,m2,600,32.14,19284.0
,298.0,11.74, 11-03-41  ,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ," PASTILHAS DE PORCELANA FOSCA, 3/4  -FAIXAS DE ATÉ 20 cm  ",m,700,77.52,54264.0
,299.0,11.75,11-03-46,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"REVESTIMENTO CERÂMICO ANTI-PICHAÇÃO, JUNTAS AMARRAÇÃO OU PRUMO - ASSENTADOS COM ARGAMASSA COLANTE",m2,12495,67.18,839414.1000000001
,300.0,11.76,12-01-30,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"FORRO FIBRA MINERAL MODELADO ÚMIDA -
ACABAMENTO SUPERFÍCIE PINTURA VINÍLICA A BASE DE LÁTEX BRANCA - ESPESSURA 13 mm, NRC=0,50, CAC=MÍNIMO 35",m2,250,72.08,18020.0
,301.0,11.77,12-01-40,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,FORRO DE GESSO COMUM - PLACA CONVENCIONAL (FORNECIMENTO E INSTALAÇÃO),m2,600,52.65,31590.0
,302.0,11.78,12-01-45,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,FORRO EM RÉGUA DE PVC 200 mm - INCLUSIVE PERFIS DE FIXAÇÃO E ACABAMENTO,m2,220,58.27,12819.400000000001
,303.0,11.79,13-02-01,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"CIMENTADO COMUM, DESEMPENADO - ESPESSURA 20 mm",m2,579.32,44.97,26052.0204
,304.0,11.80,13-02-02,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"CIMENTADO COMUM, DESEMPENADO E ALISADO - ESPESSURA 20 mm",m2,1200,47.1,56520.0
,305.0,11.81,13-02-08,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"ARGAMASSA DE ALTA RESISTÊNCIA, TIPO MÉDIO - ESPESSURA 12 mm",m2,1700,97.42,165614.0
,306.0,11.82,13-02-11,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,PISO ESTRUTURAL EM CONCRETO ARMADO - 7 cm,m2,1500,52.37,78555.0
,307.0,11.83,13-02-42,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,PISO CERÂMICO ESMALTADO (PEI-5) - ASSENTADO COM ARGAMASSA COLANTE,m2,400,63.56,25424.0
,308.0,11.84,13-02-43,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"PISO PODOTÁTIL, ALERTA OU DIRECIONAL, EM BORRACHA SINTÉTICA ASSENTES COM COLA",m2,25,178.27,4456.75
,309.0,11.85,13-02-44,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"PISO PODOTÁTIL, ALERTA OU DIRECIONAL, EM BORRACHA SINTÉTICA ASSENTES COM ARGAMASSA",m2,25,229.31,5732.75
,310.0,11.86,13-02-58,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"PISO EM GRANITO CINZA MAUA, PLACAS - ESPESSURA 2 cm",m2,217,328.9,71371.29999999999
,311.0,11.87,13-02-88,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"PISO VINÍLICO CROMA OU SIMILAR - E=3,2 mm, EXCLUSIVE ARGAMASSA REGULARIZAÇÃO DA BASE",m2,300,95.32,28595.999999999996
,312.0,11.88,13-02-96,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"PISO CIMENTÍCIO VIBRO-PRENSADO À 240 TON - ALTA RESISTÊNCIA - ESPESSURA 2 OU 3 cm - LISO, POLIDO E ENCERADO",m2,900,191.5,172350.0
,313.0,11.89,13-02-97,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,PISO CIMENTÍCIO VIBRO-PRENSADO À 240TON - ALTA RESISTÊNCIA - ANTIDERRAPANTE (LAVAGGIO) - SELADO,m2,240,186.6,44784.0
,314.0,11.90,13-03-96,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"ACABAMENTO PARA DEGRAU EM PISO CIMENTÍCIO, VIBRO-PRENSADO A 240 TON - ALTA RESISTÊNCIA - ESPESSURA 2 cm - LISO E ENCERADO",m,90,159.93,14393.7
,315.0,11.91,13-03-97,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"ACABAMENTO PARA DEGRAU DE ESCADA EM PISO CIMENTÍCIO, VIBROPRENSADO A 240 TON - ALTA RESISTÊNCIA - ESPESSURA 2 cm - ANTIDERRAPANTE - LAVAGGIO - SELADO",m,36,158.61,5709.960000000001
,316.0,11.92,14-01-05,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"VIDRO LISO COMUM, TRANSPARENTE INCOLOR - ESPESSURA 6 mm",m2,160,150.31,24049.6
,317.0,11.93,14-01-52,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"VIDRO LISO DE SEGURANÇA, TEMPERADO INCOLOR - ESPESSURA 10 mm",m2,210,268.33,56349.299999999996
,318.0,11.94,14-25-04,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,ALVENARIA EM BLOCO DE VIDRO COM ARMAÇÃO,m2,49.12,499.05,24513.336
,319.0,11.95,15-01-16,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,TINTA PVA (LÁTEX) - REBOCO COM MASSA CORRIDA,m2,206,27.19,5601.14
,320.0,11.96,15-01-15,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,TINTA ACRÍLICA - CONCRETO OU REBOCO SEM MASSA CORRIDA,m2,720,18.5,13320.0
,321.0,11.97,15-01-16,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,TINTA ACRÍLICA - REBOCO COM MASSA CORRIDA,m2,2400,30.09,72216.0
,322.0,11.98,15-01-19,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,TINTA ACRÍLICA TEXTURADA,m2,600,17.2,10320.0
,323.0,11.99,15-01-25,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"APLICAÇÃO DE TINTA ANTI-PICHAÇÃO - BASE SOLVENTE -
2 DEMÃOS (REMOÇÃO DA PICHAÇÃO SOMENTE A SECO
OU COM ÁGUA E SABÃO)",m2,10960,41.61,456045.6
,324.0,11.100,17-01-76,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,VERNIZ ACRÍLICO - CONCRETO APARENTE/ ALVENARIA,m2,2730,23.72,64755.6
,325.0,11.101,15-01-77,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,APLICAÇÃO DE VERNIZ ANTI-PICHAÇÃO - BASE SOLVENTE - 2 DEMÃOS (REMOÇÃO DA PICHAÇÃO SOMENTE A SECO OU COM ÁGUA E SABÃO),m2,2790,35.6,99324.0
,326.0,11.102,15-01-78,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,APLICAÇÃO DE VERNIZ ANTI-PICHAÇÃO - BASE ÁGUA - 2 DEMÃOS,m2,390,35.6,13884.0
,327.0,11.103,15-02-11,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"ESMALTE SINTÉTICO - ESQUADRIAS E PEÇAS DE MARCENARIA, COM EMASSAMENTO",m2,85.14,36.46,3104.2044
,328.0,11.104,15-03-03,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,AÇO ASTM A36,kg,5565,16.07,89429.55
,329.0,11.105,15-03-10,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,ESMALTE SINTÉTICO - ESQUADRIAS E PEÇAS DE SERRALHERIA,m2,495,43.83,21695.85
,330.0,11.106,17-01-31,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"FP.01 - GRADIL DE FERRO PERFILADO, TIPO PARQUE SEM MURETA - GP-5/DEPAVE",m,200,844.7,168940.0
,331.0,11.107,17-01-32,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"FP.02 - GRADIL DE FERRO PERFILADO, TIPO PARQUE COM MURETA - GPM-1/DEPAVE",m,60,959.86,57591.6
,332.0,11.108,17-01-33,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"FP.06 - GRADIL/PEITORIL DE FERRO PERFILADO H=1,00 m",m,90,208.53,18767.7
,333.0,11.109,17-01-34,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"PP.38 - PORTÃO DE FERRO PERFILADO, TIPO PARQUE (GP.5/GPM1) 2,00 m, 1 FOLHA",unid,4,2336.88,9347.52
,334.0,11.110,17-01-36,ACESSOS - LADO SANTOS E GUARUJÁ, EDIFICAÇÃO  ,"PP.39/PP.40 - PORTÃO DE FERRO PERFILADO TIPO PARQUE (GP.5/GPM1) 3,0 m, 1 OU 2 FOLHAS",unid,4,3157.57,12630.28
